horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
6,エリーナストーム,6,逃げ,逃げ,11.248,11.248,1,5.0,0.123,11.877,0.0-8.0,0.75,52.435,79.571,50.0,66.471,77.257,71.601,54.778,49.076,65.649,1.0,56.937,56.822,0.289,1.0,1.157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.713,0.717,0.225,0.714,1.0,71.377,71.25,71.536,69.497,64.54,61.25,65.0,66.454,0.0,0.0,49.343,51.6025,34.0,0.0,22.5,56.0,0.0,82.851,54.529,0.0,0.0,0.0,medium,0.734,0.734,0.0067
10,ユイノマチブセ,8,逃げ,逃げ,11.224,11.224,2,7.0,0.147,11.877,0.0-8.0,0.75,38.024,55.786,55.0,31.105,21.607,50.653,40.0,35.455,49.477,-1.0,40.994,41.787,2.87,-1.0,-0.905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.808,0.808,0.0,0.516,1.0,51.572,80.785,67.639,35.616,40.769,39.205,65.0,44.263,0.0,0.0,32.565,53.3275,37.3,0.0,0.0,58.0,4.0,57.526,36.176,0.0,0.0,0.0,medium,0.734,0.734,0.0067
2,ウインアルドーレ,2,先行,先行,0.0,0.0,3,1.0,12.0,11.877,12.0-34.0,0.75,39.334,49.357,55.0,27.791,42.221,57.034,40.0,36.221,51.316,-0.821,42.889,41.417,-0.549,-0.863,-0.956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.71,0.71,0.0,0.571,1.0,57.063,71.006,64.732,44.594,49.295,44.447,65.0,41.665,0.0,0.0,35.235,50.93,36.6,0.0,0.0,58.0,4.0,66.378,38.938,0.0,0.0,0.0,medium,0.734,0.734,0.0067
4,ディーズゴールド,4,先行,先行,0.0,0.0,4,3.0,12.0,11.877,12.0-34.0,0.75,52.93,78.429,54.2,76.213,64.3,74.078,54.148,44.985,64.572,0.999,53.145,53.707,2.33,0.503,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.78,0.751,0.199,0.737,1.0,73.709,78.029,74.485,74.681,63.669,53.22,65.0,54.318,0.0,0.0,41.294,51.3225,36.3,0.0,19.945,58.0,4.0,69.044,48.787,0.0,0.0,0.0,medium,0.734,0.734,0.0067
7,クロドラバール,7,先行,先行,0.0,0.0,5,6.22,12.0,11.877,12.0-34.0,0.75,38.52,41.429,55.0,38.752,25.807,64.436,40.0,32.437,52.838,-0.612,39.75,37.115,-2.599,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.829,0.808,0.0,0.637,1.0,63.723,82.925,73.138,43.587,48.408,42.633,65.0,32.618,0.0,0.0,34.395,56.96,37.3,0.0,0.0,58.0,4.0,50.632,35.837,0.0,0.0,0.0,medium,0.734,0.734,0.0067
8,トゥーザムーン,7,先行,先行,0.0,0.0,6,6.0,12.0,11.877,12.0-34.0,0.75,51.529,73.214,52.186,68.77,64.757,68.461,52.537,48.927,63.919,0.91,56.112,55.579,-0.015,0.898,0.986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.725,0.707,0.283,0.683,1.0,68.292,72.529,69.622,71.113,60.696,52.807,65.0,70.59,0.0,0.0,44.979,55.2875,36.0,0.0,28.265,56.0,0.0,83.175,54.563,0.0,0.0,0.0,medium,0.734,0.734,0.0067
1,マンダリンボレロ,1,差し,差し,0.0,0.0,7,0.22,45.0,11.877,45.0-82.0,0.75,44.396,41.643,55.0,55.004,53.821,73.336,46.065,41.8,57.042,-0.035,50.05,47.541,-2.769,0.091,-0.116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.331,0.425,0.365,0.721,1.0,72.083,33.117,55.812,74.736,60.394,39.603,65.0,53.1,0.0,0.0,45.234,55.14,36.0,0.0,36.518,58.0,4.0,75.503,52.836,0.0,0.0,0.0,medium,0.734,0.734,0.0067
5,ダディーズトリップ,5,差し,差し,0.0,0.0,8,4.22,45.0,11.877,45.0-82.0,0.75,42.95,48.571,55.0,43.35,49.6,60.475,43.67,40.623,51.597,-0.783,49.23,48.169,-0.889,-0.018,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.308,0.323,0.401,0.611,1.0,61.081,30.754,45.247,68.712,53.383,37.224,65.0,60.29,0.0,0.0,47.761,48.3425,36.4,0.0,40.055,58.0,4.0,64.138,51.995,0.0,0.0,0.0,medium,0.734,0.734,0.0067
9,キングツェッペリン,8,差し,差し,0.0,0.0,9,7.0,45.0,11.877,45.0-82.0,0.75,46.283,56.429,55.0,46.411,50.321,71.379,46.911,39.251,54.995,-0.316,48.992,47.811,-1.539,-0.05,-0.079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.34,0.381,0.489,0.706,1.0,70.628,34.021,52.711,68.931,57.875,38.196,65.0,49.152,0.0,0.0,49.515,48.9975,35.7,0.0,48.929,58.0,4.0,58.106,52.608,0.0,0.0,0.0,medium,0.734,0.734,0.0067
3,レッドベルダンス,3,追込,追込,0.0,0.0,10,2.22,75.0,11.877,75.0-120.0,0.75,50.293,62.643,48.0,66.952,80.307,74.921,53.072,45.835,61.55,0.584,55.568,53.916,-1.369,0.826,0.758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.537,0.504,0.473,0.745,1.0,74.453,53.677,61.239,80.157,66.254,51.053,65.0,52.629,0.0,0.0,51.1,50.085,35.3,0.0,47.321,58.0,4.0,85.271,58.683,0.0,0.0,0.0,medium,0.734,0.734,0.0067
6,エリーナストーム,6,逃げ,逃げ,16.873,16.873,1,5.0,0.184,11.816,0.0-8.0,0.75,52.435,79.571,50.0,66.471,77.257,71.601,54.778,49.076,65.649,1.0,56.937,56.822,0.289,1.0,1.157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.713,0.717,0.225,0.714,1.0,71.377,71.25,71.536,69.497,64.54,61.25,65.0,66.454,0.0,0.0,49.343,51.6025,34.0,0.0,22.5,56.0,0.0,82.851,54.529,0.0,0.0,0.0,medium,1.1,1.1,0.01
10,ユイノマチブセ,8,逃げ,逃げ,16.836,16.836,2,7.0,0.221,11.816,0.0-8.0,0.75,38.024,55.786,55.0,31.105,21.607,50.653,40.0,35.455,49.477,-1.0,40.994,41.787,2.87,-1.0,-0.905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.808,0.808,0.0,0.516,1.0,51.572,80.785,67.639,35.616,40.769,39.205,65.0,44.263,0.0,0.0,32.565,53.3275,37.3,0.0,0.0,58.0,4.0,57.526,36.176,0.0,0.0,0.0,medium,1.1,1.1,0.01
2,ウインアルドーレ,2,先行,先行,5.057,5.057,3,1.0,12.0,11.816,12.0-34.0,0.75,39.334,49.357,55.0,27.791,42.221,57.034,40.0,36.221,51.316,-0.821,42.889,41.417,-0.549,-0.863,-0.956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.71,0.71,0.0,0.571,1.0,57.063,71.006,64.732,44.594,49.295,44.447,65.0,41.665,0.0,0.0,35.235,50.93,36.6,0.0,0.0,58.0,4.0,66.378,38.938,0.0,0.0,0.0,medium,1.1,1.1,0.01
4,ディーズゴールド,4,先行,先行,5.057,5.057,4,3.0,12.0,11.816,12.0-34.0,0.75,52.93,78.429,54.2,76.213,64.3,74.078,54.148,44.985,64.572,0.999,53.145,53.707,2.33,0.503,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.78,0.751,0.199,0.737,1.0,73.709,78.029,74.485,74.681,63.669,53.22,65.0,54.318,0.0,0.0,41.294,51.3225,36.3,0.0,19.945,58.0,4.0,69.044,48.787,0.0,0.0,0.0,medium,1.1,1.1,0.01
7,クロドラバール,7,先行,先行,5.057,5.057,5,6.22,12.0,11.816,12.0-34.0,0.75,38.52,41.429,55.0,38.752,25.807,64.436,40.0,32.437,52.838,-0.612,39.75,37.115,-2.599,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.829,0.808,0.0,0.637,1.0,63.723,82.925,73.138,43.587,48.408,42.633,65.0,32.618,0.0,0.0,34.395,56.96,37.3,0.0,0.0,58.0,4.0,50.632,35.837,0.0,0.0,0.0,medium,1.1,1.1,0.01
8,トゥーザムーン,7,先行,先行,5.057,5.057,6,6.0,12.0,11.816,12.0-34.0,0.75,51.529,73.214,52.186,68.77,64.757,68.461,52.537,48.927,63.919,0.91,56.112,55.579,-0.015,0.898,0.986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.725,0.707,0.283,0.683,1.0,68.292,72.529,69.622,71.113,60.696,52.807,65.0,70.59,0.0,0.0,44.979,55.2875,36.0,0.0,28.265,56.0,0.0,83.175,54.563,0.0,0.0,0.0,medium,1.1,1.1,0.01
1,マンダリンボレロ,1,差し,差し,0.0,0.0,7,0.22,45.0,11.816,45.0-82.0,0.75,44.396,41.643,55.0,55.004,53.821,73.336,46.065,41.8,57.042,-0.035,50.05,47.541,-2.769,0.091,-0.116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.331,0.425,0.365,0.721,1.0,72.083,33.117,55.812,74.736,60.394,39.603,65.0,53.1,0.0,0.0,45.234,55.14,36.0,0.0,36.518,58.0,4.0,75.503,52.836,0.0,0.0,0.0,medium,1.1,1.1,0.01
5,ダディーズトリップ,5,差し,差し,0.0,0.0,8,4.22,45.0,11.816,45.0-82.0,0.75,42.95,48.571,55.0,43.35,49.6,60.475,43.67,40.623,51.597,-0.783,49.23,48.169,-0.889,-0.018,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.308,0.323,0.401,0.611,1.0,61.081,30.754,45.247,68.712,53.383,37.224,65.0,60.29,0.0,0.0,47.761,48.3425,36.4,0.0,40.055,58.0,4.0,64.138,51.995,0.0,0.0,0.0,medium,1.1,1.1,0.01
9,キングツェッペリン,8,差し,差し,0.0,0.0,9,7.0,45.0,11.816,45.0-82.0,0.75,46.283,56.429,55.0,46.411,50.321,71.379,46.911,39.251,54.995,-0.316,48.992,47.811,-1.539,-0.05,-0.079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.34,0.381,0.489,0.706,1.0,70.628,34.021,52.711,68.931,57.875,38.196,65.0,49.152,0.0,0.0,49.515,48.9975,35.7,0.0,48.929,58.0,4.0,58.106,52.608,0.0,0.0,0.0,medium,1.1,1.1,0.01
3,レッドベルダンス,3,追込,追込,0.0,0.0,10,2.22,75.0,11.816,75.0-120.0,0.75,50.293,62.643,48.0,66.952,80.307,74.921,53.072,45.835,61.55,0.584,55.568,53.916,-1.369,0.826,0.758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.537,0.504,0.473,0.745,1.0,74.453,53.677,61.239,80.157,66.254,51.053,65.0,52.629,0.0,0.0,51.1,50.085,35.3,0.0,47.321,58.0,4.0,85.271,58.683,0.0,0.0,0.0,medium,1.1,1.1,0.01
6,エリーナストーム,6,逃げ,逃げ,22.497,22.497,1,5.0,0.246,11.754,0.0-8.0,0.75,52.435,79.571,50.0,66.471,77.257,71.601,54.778,49.076,65.649,1.0,56.937,56.822,0.289,1.0,1.157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.713,0.717,0.225,0.714,1.0,71.377,71.25,71.536,69.497,64.54,61.25,65.0,66.454,0.0,0.0,49.343,51.6025,34.0,0.0,22.5,56.0,0.0,82.851,54.529,0.0,0.0,0.0,medium,1.467,1.467,0.0134
10,ユイノマチブセ,8,逃げ,逃げ,22.448,22.448,2,7.0,0.294,11.754,0.0-8.0,0.75,38.024,55.786,55.0,31.105,21.607,50.653,40.0,35.455,49.477,-1.0,40.994,41.787,2.87,-1.0,-0.905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.808,0.808,0.0,0.516,1.0,51.572,80.785,67.639,35.616,40.769,39.205,65.0,44.263,0.0,0.0,32.565,53.3275,37.3,0.0,0.0,58.0,4.0,57.526,36.176,0.0,0.0,0.0,medium,1.467,1.467,0.0134
2,ウインアルドーレ,2,先行,先行,10.742,10.742,3,1.0,12.0,11.754,12.0-34.0,0.75,39.334,49.357,55.0,27.791,42.221,57.034,40.0,36.221,51.316,-0.821,42.889,41.417,-0.549,-0.863,-0.956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.71,0.71,0.0,0.571,1.0,57.063,71.006,64.732,44.594,49.295,44.447,65.0,41.665,0.0,0.0,35.235,50.93,36.6,0.0,0.0,58.0,4.0,66.378,38.938,0.0,0.0,0.0,medium,1.467,1.467,0.0134
4,ディーズゴールド,4,先行,先行,10.742,10.742,4,3.0,12.0,11.754,12.0-34.0,0.75,52.93,78.429,54.2,76.213,64.3,74.078,54.148,44.985,64.572,0.999,53.145,53.707,2.33,0.503,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.78,0.751,0.199,0.737,1.0,73.709,78.029,74.485,74.681,63.669,53.22,65.0,54.318,0.0,0.0,41.294,51.3225,36.3,0.0,19.945,58.0,4.0,69.044,48.787,0.0,0.0,0.0,medium,1.467,1.467,0.0134
7,クロドラバール,7,先行,先行,10.742,10.742,5,6.22,12.0,11.754,12.0-34.0,0.75,38.52,41.429,55.0,38.752,25.807,64.436,40.0,32.437,52.838,-0.612,39.75,37.115,-2.599,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.829,0.808,0.0,0.637,1.0,63.723,82.925,73.138,43.587,48.408,42.633,65.0,32.618,0.0,0.0,34.395,56.96,37.3,0.0,0.0,58.0,4.0,50.632,35.837,0.0,0.0,0.0,medium,1.467,1.467,0.0134
8,トゥーザムーン,7,先行,先行,10.742,10.742,6,6.0,12.0,11.754,12.0-34.0,0.75,51.529,73.214,52.186,68.77,64.757,68.461,52.537,48.927,63.919,0.91,56.112,55.579,-0.015,0.898,0.986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.725,0.707,0.283,0.683,1.0,68.292,72.529,69.622,71.113,60.696,52.807,65.0,70.59,0.0,0.0,44.979,55.2875,36.0,0.0,28.265,56.0,0.0,83.175,54.563,0.0,0.0,0.0,medium,1.467,1.467,0.0134
1,マンダリンボレロ,1,差し,差し,0.0,0.0,7,0.22,45.0,11.754,45.0-82.0,0.75,44.396,41.643,55.0,55.004,53.821,73.336,46.065,41.8,57.042,-0.035,50.05,47.541,-2.769,0.091,-0.116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.331,0.425,0.365,0.721,1.0,72.083,33.117,55.812,74.736,60.394,39.603,65.0,53.1,0.0,0.0,45.234,55.14,36.0,0.0,36.518,58.0,4.0,75.503,52.836,0.0,0.0,0.0,medium,1.467,1.467,0.0134
