horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
10,スリリングチェイス,6,逃げ,逃げ,11.878,11.878,4,5.0,0.162,11.923,0.0-8.0,0.75,44.141,50.429,62.0,36.185,41.957,65.191,43.899,36.716,55.291,-1.0,44.549,45.238,2.87,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.794,0.752,0.0,0.642,1.0,64.23,79.382,70.253,45.787,54.297,48.155,65.0,38.26,0.0,0.0,35.37,55.885,36.8,0.0,0.0,58.0,4.0,64.589,39.211,0.0,0.0,0.0,medium,0.777,0.777,0.0067
5,アラタマフェーヴル,4,先行,先行,0.04,0.04,5,3.22,12.0,11.923,12.0-34.0,0.75,48.8,48.286,55.0,56.66,76.071,72.834,51.73,43.832,62.139,-0.186,51.73,50.555,-0.889,-0.477,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.602,0.63,0.102,0.722,1.0,72.226,60.226,67.178,72.673,65.144,56.357,65.0,52.524,0.0,0.0,44.574,48.9175,34.0,0.0,10.204,58.0,4.0,71.984,47.644,0.0,0.0,0.0,medium,0.777,0.777,0.0067
6,ナヴォーナ,4,先行,先行,0.04,0.04,6,3.0,12.0,11.923,12.0-34.0,0.75,56.06,56.0,61.2,63.73,73.293,81.051,58.316,49.186,66.079,0.306,58.972,59.002,0.289,0.514,0.532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.545,0.513,0.439,0.797,1.0,79.668,54.463,64.046,76.579,70.168,56.489,65.0,59.41,0.0,0.0,54.777,47.324999999999996,33.5,0.0,43.909,58.0,4.0,82.119,59.721,0.0,0.0,0.0,medium,0.777,0.777,0.0067
11,レディーミコノス,7,先行,先行,0.04,0.04,7,6.22,12.0,11.923,12.0-34.0,0.75,56.524,84.714,58.7,58.587,74.964,79.926,58.057,49.081,66.982,0.419,58.081,58.203,0.703,0.392,0.425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.624,0.594,0.267,0.79,1.0,79.025,62.401,68.232,79.562,70.158,58.975,65.0,59.461,0.0,0.0,49.632,47.355,34.0,0.0,26.688,56.0,0.0,82.127,55.424,0.0,0.0,0.0,medium,0.777,0.777,0.0067
12,ウォーターガーベラ,7,先行,先行,0.04,0.04,8,6.0,12.0,11.923,12.0-34.0,0.75,55.732,65.643,62.0,57.203,75.143,88.663,58.336,49.185,69.618,0.749,58.197,59.285,2.482,0.408,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.564,0.562,0.199,0.883,1.0,88.307,56.408,70.657,83.614,75.577,60.021,65.0,54.31,0.0,0.0,49.779,49.74,32.9,0.0,19.898,56.0,0.0,92.223,56.029,0.0,0.0,0.0,medium,0.777,0.777,0.0067
1,ハギノアルデバラン,1,差し,差し,0.0,0.0,9,0.22,45.0,11.923,45.0-82.0,0.75,45.656,51.071,62.0,30.587,45.421,67.177,46.185,44.179,55.456,-1.0,51.844,50.466,-2.769,-0.462,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.285,0.248,0.382,0.673,1.0,67.319,28.478,43.909,64.544,57.261,42.047,65.0,72.192,0.0,0.0,52.821,48.0025,33.7,0.0,38.214,58.0,4.0,60.571,54.058,0.0,0.0,0.0,medium,0.777,0.777,0.0067
3,ネブラディスク,3,差し,差し,0.0,0.0,10,2.22,45.0,11.923,45.0-82.0,0.75,63.939,87.143,60.771,86.641,93.314,79.844,66.612,56.733,71.741,1.0,66.598,66.362,-1.369,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.488,0.502,0.73,0.783,1.0,78.278,48.78,62.818,87.048,74.428,62.999,65.0,82.438,0.0,0.0,63.572,51.5675,33.5,0.0,72.998,58.0,4.0,73.701,69.004,0.0,0.0,0.0,medium,0.777,0.777,0.0067
4,サウンドムーブ,3,差し,差し,0.0,0.0,11,2.0,45.0,11.923,45.0-82.0,0.75,64.576,63.5,75.543,76.696,84.8,79.895,66.543,55.608,71.626,1.0,64.766,66.609,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.481,0.539,0.551,0.793,1.0,79.277,48.132,65.332,86.407,75.32,61.214,65.0,75.086,0.0,0.0,57.089,51.485,34.3,0.0,55.076,55.0,-2.0,77.467,63.885,0.0,0.0,0.0,medium,0.777,0.777,0.0067
8,ドットクルー,5,差し,差し,0.0,0.0,12,4.0,45.0,11.923,45.0-82.0,0.75,48.515,48.643,62.0,45.444,57.821,64.614,49.922,44.894,56.026,-0.95,54.173,54.516,-0.015,-0.143,-0.068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.252,0.267,0.541,0.645,1.0,64.535,25.216,43.75,74.558,58.486,45.674,65.0,72.019,0.0,0.0,57.773,44.1775,33.1,0.0,54.121,58.0,4.0,55.253,57.624,0.0,0.0,0.0,medium,0.777,0.777,0.0067
9,アルトゥーム,6,差し,差し,0.0,0.0,13,5.22,45.0,11.923,45.0-82.0,0.75,45.368,46.786,62.0,31.798,47.286,65.611,46.222,41.118,53.44,-1.0,50.52,49.807,-1.539,-0.643,-0.698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.178,0.211,0.426,0.673,1.0,67.268,17.773,41.87,68.203,57.442,41.465,65.0,61.849,0.0,0.0,54.984,45.144999999999996,33.3,0.0,42.574,58.0,4.0,54.486,53.463,0.0,0.0,0.0,medium,0.777,0.777,0.0067
14,マトラコーニッシュ,8,差し,差し,0.0,0.0,14,7.0,45.0,11.923,45.0-82.0,0.75,51.264,70.357,58.7,52.127,66.893,68.893,52.665,46.95,61.42,-0.276,56.64,58.414,2.796,0.195,0.454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.483,0.473,0.575,0.691,1.0,69.061,48.259,57.104,67.649,62.741,52.461,65.0,70.446,0.0,0.0,57.132,49.1725,34.1,0.0,57.5,56.0,0.0,66.62,60.586,0.0,0.0,0.0,medium,0.777,0.777,0.0067
13,モアリジット,8,逃げ,逃げ,17.945,17.945,1,7.0,0.115,11.885,0.0-8.0,0.75,54.095,59.5,55.0,74.845,86.543,80.827,57.759,44.676,71.121,0.937,52.154,50.225,-2.458,-0.419,-0.642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.906,0.906,0.0,0.801,1.0,80.142,90.579,85.882,76.088,72.254,67.432,65.0,53.423,0.0,0.0,42.082,47.8975,34.5,0.0,0.0,58.0,4.0,51.494,43.359,0.0,0.0,0.0,medium,1.165,1.165,0.01
2,ヴィスマール,2,逃げ,逃げ,17.904,17.904,2,1.0,0.156,11.885,0.0-8.0,0.75,54.032,69.929,55.0,76.229,87.693,72.758,57.54,50.502,68.536,0.614,56.791,55.877,-0.549,0.216,0.114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.764,0.764,0.0,0.733,1.0,73.313,76.433,75.029,80.265,69.114,65.072,65.0,66.638,0.0,0.0,43.35,51.725,33.8,0.0,0.0,58.0,4.0,80.316,48.932,0.0,0.0,0.0,medium,1.165,1.165,0.01
7,トーアライデン,5,逃げ,逃げ,17.902,17.902,3,4.22,0.158,11.885,0.0-8.0,0.75,48.209,49.429,58.7,50.664,65.521,63.787,49.549,40.129,61.293,-0.292,48.008,45.782,-2.599,-0.987,-1.236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.87,0.87,0.0,0.648,1.0,64.823,87.034,77.039,56.513,59.741,60.743,65.0,49.77,0.0,0.0,40.545,48.66,34.0,0.0,0.0,58.0,4.0,50.278,40.464,0.0,0.0,0.0,medium,1.165,1.165,0.01
10,スリリングチェイス,6,逃げ,逃げ,17.818,17.818,4,5.0,0.243,11.885,0.0-8.0,0.75,44.141,50.429,62.0,36.185,41.957,65.191,43.899,36.716,55.291,-1.0,44.549,45.238,2.87,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.794,0.752,0.0,0.642,1.0,64.23,79.382,70.253,45.787,54.297,48.155,65.0,38.26,0.0,0.0,35.37,55.885,36.8,0.0,0.0,58.0,4.0,64.589,39.211,0.0,0.0,0.0,medium,1.165,1.165,0.01
5,アラタマフェーヴル,4,先行,先行,6.06,6.06,5,3.22,12.0,11.885,12.0-34.0,0.75,48.8,48.286,55.0,56.66,76.071,72.834,51.73,43.832,62.139,-0.186,51.73,50.555,-0.889,-0.477,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.602,0.63,0.102,0.722,1.0,72.226,60.226,67.178,72.673,65.144,56.357,65.0,52.524,0.0,0.0,44.574,48.9175,34.0,0.0,10.204,58.0,4.0,71.984,47.644,0.0,0.0,0.0,medium,1.165,1.165,0.01
