horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
5,サラトガチップス,5,逃げ,逃げ,8.62,8.62,3,4.22,0.076,11.953,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,0.561,0.561,0.0033
1,ビッグベルーガ,1,先行,先行,0.0,0.0,4,0.22,12.0,11.953,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,0.561,0.561,0.0033
2,サトノスカイターフ,2,差し,差し,0.0,0.0,5,1.0,45.0,11.953,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,0.561,0.561,0.0033
3,ショウナンガチ,3,差し,差し,0.0,0.0,6,2.22,45.0,11.953,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,0.561,0.561,0.0033
8,マテンロウシルビア,8,差し,差し,0.0,0.0,7,7.0,45.0,11.953,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,0.561,0.561,0.0033
6,ニュークレド,6,追込,追込,0.0,0.0,8,5.0,75.0,11.953,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,0.561,0.561,0.0033
7,ナリタエスペランサ,7,逃げ,逃げ,17.297,17.297,1,6.22,0.094,11.906,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,1.122,1.122,0.0067
4,ボンドロア,4,逃げ,逃げ,17.256,17.256,2,3.0,0.135,11.906,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,1.122,1.122,0.0067
5,サラトガチップス,5,逃げ,逃げ,17.239,17.239,3,4.22,0.152,11.906,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,1.122,1.122,0.0067
1,ビッグベルーガ,1,先行,先行,5.391,5.391,4,0.22,12.0,11.906,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,1.122,1.122,0.0067
2,サトノスカイターフ,2,差し,差し,0.0,0.0,5,1.0,45.0,11.906,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,1.122,1.122,0.0067
3,ショウナンガチ,3,差し,差し,0.0,0.0,6,2.22,45.0,11.906,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,1.122,1.122,0.0067
8,マテンロウシルビア,8,差し,差し,0.0,0.0,7,7.0,45.0,11.906,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,1.122,1.122,0.0067
6,ニュークレド,6,追込,追込,0.0,0.0,8,5.0,75.0,11.906,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,1.122,1.122,0.0067
7,ナリタエスペランサ,7,逃げ,逃げ,25.946,25.946,1,6.22,0.141,11.859,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,1.683,1.683,0.01
4,ボンドロア,4,逃げ,逃げ,25.884,25.884,2,3.0,0.203,11.859,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,1.683,1.683,0.01
5,サラトガチップス,5,逃げ,逃げ,25.859,25.859,3,4.22,0.228,11.859,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,1.683,1.683,0.01
1,ビッグベルーガ,1,先行,先行,14.087,14.087,4,0.22,12.0,11.859,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,1.683,1.683,0.01
2,サトノスカイターフ,2,差し,差し,0.0,0.0,5,1.0,45.0,11.859,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,1.683,1.683,0.01
3,ショウナンガチ,3,差し,差し,0.0,0.0,6,2.22,45.0,11.859,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,1.683,1.683,0.01
8,マテンロウシルビア,8,差し,差し,0.0,0.0,7,7.0,45.0,11.859,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,1.683,1.683,0.01
6,ニュークレド,6,追込,追込,0.0,0.0,8,5.0,75.0,11.859,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,1.683,1.683,0.01
7,ナリタエスペランサ,7,逃げ,逃げ,34.594,34.594,1,6.22,0.188,11.812,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,2.244,2.244,0.0134
4,ボンドロア,4,逃げ,逃げ,34.512,34.512,2,3.0,0.271,11.812,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,2.244,2.244,0.0134
5,サラトガチップス,5,逃げ,逃げ,34.478,34.478,3,4.22,0.304,11.812,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,2.244,2.244,0.0134
1,ビッグベルーガ,1,先行,先行,22.783,22.783,4,0.22,12.0,11.812,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,2.244,2.244,0.0134
2,サトノスカイターフ,2,差し,差し,0.0,0.0,5,1.0,45.0,11.812,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,2.244,2.244,0.0134
3,ショウナンガチ,3,差し,差し,0.0,0.0,6,2.22,45.0,11.812,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,2.244,2.244,0.0134
8,マテンロウシルビア,8,差し,差し,0.0,0.0,7,7.0,45.0,11.812,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,2.244,2.244,0.0134
6,ニュークレド,6,追込,追込,0.0,0.0,8,5.0,75.0,11.812,75.0-120.0,0.75,51.755,75.714,51.7,64.457,80.029,62.49,54.162,47.9,57.499,-0.069,57.745,58.771,0.289,0.923,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.248,0.237,0.816,0.627,1.0,62.719,24.777,41.286,77.898,60.737,48.584,65.0,78.349,0.0,0.0,65.007,46.8025,33.4,0.0,81.558,58.0,4.0,53.571,64.711,0.0,0.0,0.0,medium,2.244,2.244,0.0134
7,ナリタエスペランサ,7,逃げ,逃げ,43.243,43.243,1,6.22,0.235,11.765,0.0-8.0,0.75,52.091,70.643,50.786,66.872,85.8,64.831,53.977,48.346,65.147,1.0,55.344,53.77,-2.599,0.248,-0.099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.797,0.783,0.219,0.654,1.0,65.421,79.74,72.517,74.343,63.225,63.773,65.0,70.686,0.0,0.0,47.63,46.6225,34.7,0.0,21.89,54.0,-4.0,70.694,51.882,0.0,0.0,0.0,medium,2.805,2.805,0.0167
4,ボンドロア,4,逃げ,逃げ,43.14,43.14,2,3.0,0.338,11.765,0.0-8.0,0.75,46.992,65.071,58.771,44.289,57.429,55.28,47.379,45.454,60.105,0.336,50.036,51.763,2.33,-1.0,-0.711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.834,0.834,0.048,0.542,1.0,54.213,83.396,70.264,47.657,51.474,57.093,65.0,80.417,0.0,0.0,41.608,49.2025,34.6,0.0,4.762,58.0,4.0,52.0,43.123,0.0,0.0,0.0,medium,2.805,2.805,0.0167
5,サラトガチップス,5,逃げ,逃げ,43.098,43.098,3,4.22,0.381,11.765,0.0-8.0,0.75,51.014,68.929,53.1,72.603,73.621,58.243,52.709,54.79,64.28,0.983,59.302,58.76,-0.889,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.693,0.673,0.281,0.584,1.0,58.395,69.265,63.316,70.796,57.36,55.278,65.0,98.731,0.0,0.0,46.286,49.09,35.7,0.0,28.125,58.0,4.0,84.745,56.878,0.0,0.0,0.0,medium,2.805,2.805,0.0167
1,ビッグベルーガ,1,先行,先行,31.478,31.478,4,0.22,12.0,11.765,12.0-34.0,0.75,42.42,48.071,50.0,55.025,64.921,53.809,43.988,49.374,54.272,-0.569,53.46,51.342,-2.769,-0.281,-0.839,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.402,0.416,0.263,0.531,1.0,53.132,40.168,46.804,64.263,51.477,41.155,65.0,86.231,0.0,0.0,42.987,49.5375,35.0,0.0,26.299,58.0,4.0,90.826,54.06,0.0,0.0,0.0,medium,2.805,2.805,0.0167
2,サトノスカイターフ,2,差し,差し,0.0,0.0,5,1.0,45.0,11.765,45.0-82.0,0.75,42.6,54.071,55.0,39.033,54.257,53.579,43.76,46.119,52.062,-0.912,51.544,51.511,-0.549,-0.819,-0.787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.29,0.275,0.293,0.537,1.0,53.668,28.958,39.275,66.804,50.193,42.074,65.0,85.953,0.0,0.0,49.531,44.605000000000004,34.1,0.0,29.286,58.0,4.0,63.368,51.967,0.0,0.0,0.0,medium,2.805,2.805,0.0167
3,ショウナンガチ,3,差し,差し,0.0,0.0,6,2.22,45.0,11.765,45.0-82.0,0.75,46.46,41.0,55.0,59.692,67.407,66.011,49.362,48.576,60.151,0.343,53.583,52.741,-1.369,-0.246,-0.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.349,0.404,0.122,0.656,1.0,65.597,34.881,51.759,73.523,59.839,48.912,65.0,83.599,0.0,0.0,46.081,50.085,33.8,0.0,12.245,58.0,4.0,67.435,50.162,0.0,0.0,0.0,medium,2.805,2.805,0.0167
8,マテンロウシルビア,8,差し,差し,0.0,0.0,7,7.0,45.0,11.765,45.0-82.0,0.75,46.131,54.857,47.086,65.354,73.971,50.066,47.65,45.08,50.015,-1.0,54.665,54.119,-0.015,0.058,0.007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.346,0.335,0.725,0.502,1.0,50.175,34.604,41.022,67.811,51.474,40.072,65.0,65.566,0.0,0.0,53.937,50.7375,37.2,0.0,72.5,56.0,0.0,80.241,61.927,0.0,0.0,0.0,medium,2.805,2.805,0.0167
