horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
9,アマイ,8,逃げ,逃げ,6.628,6.628,2,7.0,0.061,11.976,0.0-8.0,0.75,48.562,43.357,63.486,42.952,68.364,63.036,50.131,42.15,62.412,0.185,49.118,47.933,-1.539,-0.751,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.878,0.878,0.0,0.628,1.0,62.845,87.817,76.58,53.745,60.202,64.05,65.0,58.426,0.0,0.0,42.067,48.4025,34.4,0.0,0.0,56.0,0.0,50.556,41.549,0.0,0.0,0.0,medium,0.432,0.432,0.0033
2,ノーランサンライズ,2,先行,先行,0.0,0.0,3,1.0,12.0,11.976,12.0-34.0,0.75,46.808,52.786,59.3,48.023,54.1,53.94,46.831,47.056,55.1,-0.82,54.46,53.52,-0.549,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.591,0.562,0.315,0.548,1.0,54.834,59.107,55.564,58.327,52.214,49.792,65.0,70.431,0.0,0.0,47.509,50.214999999999996,33.8,0.0,31.518,56.0,0.0,86.458,54.809,0.0,0.0,0.0,medium,0.432,0.432,0.0033
3,ハニーコム,3,先行,先行,0.0,0.0,4,2.22,12.0,11.976,12.0-34.0,0.75,50.566,47.286,62.0,52.159,68.157,71.261,52.826,47.956,62.735,0.23,54.838,53.56,-1.369,0.148,0.095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.637,0.604,0.045,0.704,1.0,70.423,63.693,64.93,70.483,64.128,58.835,65.0,62.275,0.0,0.0,45.449,49.3975,33.8,0.0,4.464,56.0,0.0,84.794,49.83,0.0,0.0,0.0,medium,0.432,0.432,0.0033
5,ホウオウスーペリア,5,先行,先行,0.0,0.0,5,4.22,12.0,11.976,12.0-34.0,0.75,48.826,62.429,62.0,49.287,57.757,60.886,48.986,44.851,54.862,-0.853,52.881,51.254,-0.889,-0.16,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.473,0.465,0.19,0.615,1.0,61.48,47.264,53.258,66.881,56.578,43.904,65.0,55.891,0.0,0.0,40.891,50.1275,37.3,0.0,18.993,58.0,4.0,87.79,50.041,0.0,0.0,0.0,medium,0.432,0.432,0.0033
6,ホルトバージ,6,先行,先行,0.0,0.0,6,5.0,12.0,11.976,12.0-34.0,0.75,41.418,37.357,62.0,38.411,35.443,60.657,41.565,41.732,53.75,-1.0,48.461,47.63,0.289,-0.855,-0.779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.607,0.614,0.057,0.604,1.0,60.376,60.692,60.917,59.295,51.008,44.507,65.0,55.998,0.0,0.0,38.899,54.935,36.7,0.0,5.714,58.0,4.0,89.783,46.489,0.0,0.0,0.0,medium,0.432,0.432,0.0033
8,フィオレストラーダ,8,先行,先行,0.0,0.0,7,7.0,12.0,11.976,12.0-34.0,0.75,50.992,65.429,50.0,74.46,80.221,64.862,53.829,46.958,62.413,0.186,53.722,53.219,-0.015,-0.028,0.045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.697,0.697,0.113,0.639,1.0,63.946,69.655,67.086,76.24,60.656,57.19,65.0,67.466,0.0,0.0,43.635,49.0725,33.9,0.0,11.31,56.0,0.0,63.917,47.727,0.0,0.0,0.0,medium,0.432,0.432,0.0033
1,テーオーダグラス,1,差し,差し,0.0,0.0,8,0.22,45.0,11.976,45.0-82.0,0.75,44.634,45.071,62.0,30.308,43.457,75.558,45.396,41.459,58.232,-0.389,48.985,46.787,-2.769,-0.772,-0.903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.519,0.468,0.071,0.754,1.0,75.427,51.912,59.663,63.024,60.517,46.828,65.0,51.956,0.0,0.0,43.126,49.895,34.1,0.0,7.143,58.0,4.0,77.399,47.025,0.0,0.0,0.0,medium,0.432,0.432,0.0033
4,マリアイリダータ,4,差し,差し,0.0,0.0,9,3.0,45.0,11.976,45.0-82.0,0.75,60.514,90.0,50.0,89.359,98.279,68.679,63.352,57.054,69.06,1.0,66.021,67.615,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.641,0.606,0.636,0.693,1.0,69.311,64.071,64.511,84.159,68.501,62.606,65.0,84.931,0.0,0.0,58.909,44.339999999999996,33.8,0.0,63.617,56.0,0.0,90.592,68.03,0.0,0.0,0.0,medium,0.432,0.432,0.0033
7,リーティアコナル,7,逃げ,逃げ,13.331,13.331,1,6.22,0.047,11.953,0.0-8.0,0.75,58.344,76.429,52.786,81.073,91.529,70.753,60.766,49.768,71.009,1.0,56.589,54.72,-2.599,0.423,0.266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.922,0.922,0.029,0.704,1.0,70.389,92.225,82.399,75.642,68.001,68.715,65.0,71.316,0.0,0.0,42.474,49.755,34.8,0.0,2.857,58.0,4.0,53.102,45.698,0.0,0.0,0.0,medium,0.863,0.863,0.0067
9,アマイ,8,逃げ,逃げ,13.257,13.257,2,7.0,0.121,11.953,0.0-8.0,0.75,48.562,43.357,63.486,42.952,68.364,63.036,50.131,42.15,62.412,0.185,49.118,47.933,-1.539,-0.751,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.878,0.878,0.0,0.628,1.0,62.845,87.817,76.58,53.745,60.202,64.05,65.0,58.426,0.0,0.0,42.067,48.4025,34.4,0.0,0.0,56.0,0.0,50.556,41.549,0.0,0.0,0.0,medium,0.863,0.863,0.0067
2,ノーランサンライズ,2,先行,先行,1.378,1.378,3,1.0,12.0,11.953,12.0-34.0,0.75,46.808,52.786,59.3,48.023,54.1,53.94,46.831,47.056,55.1,-0.82,54.46,53.52,-0.549,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.591,0.562,0.315,0.548,1.0,54.834,59.107,55.564,58.327,52.214,49.792,65.0,70.431,0.0,0.0,47.509,50.214999999999996,33.8,0.0,31.518,56.0,0.0,86.458,54.809,0.0,0.0,0.0,medium,0.863,0.863,0.0067
3,ハニーコム,3,先行,先行,1.378,1.378,4,2.22,12.0,11.953,12.0-34.0,0.75,50.566,47.286,62.0,52.159,68.157,71.261,52.826,47.956,62.735,0.23,54.838,53.56,-1.369,0.148,0.095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.637,0.604,0.045,0.704,1.0,70.423,63.693,64.93,70.483,64.128,58.835,65.0,62.275,0.0,0.0,45.449,49.3975,33.8,0.0,4.464,56.0,0.0,84.794,49.83,0.0,0.0,0.0,medium,0.863,0.863,0.0067
5,ホウオウスーペリア,5,先行,先行,1.378,1.378,5,4.22,12.0,11.953,12.0-34.0,0.75,48.826,62.429,62.0,49.287,57.757,60.886,48.986,44.851,54.862,-0.853,52.881,51.254,-0.889,-0.16,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.473,0.465,0.19,0.615,1.0,61.48,47.264,53.258,66.881,56.578,43.904,65.0,55.891,0.0,0.0,40.891,50.1275,37.3,0.0,18.993,58.0,4.0,87.79,50.041,0.0,0.0,0.0,medium,0.863,0.863,0.0067
6,ホルトバージ,6,先行,先行,1.378,1.378,6,5.0,12.0,11.953,12.0-34.0,0.75,41.418,37.357,62.0,38.411,35.443,60.657,41.565,41.732,53.75,-1.0,48.461,47.63,0.289,-0.855,-0.779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.607,0.614,0.057,0.604,1.0,60.376,60.692,60.917,59.295,51.008,44.507,65.0,55.998,0.0,0.0,38.899,54.935,36.7,0.0,5.714,58.0,4.0,89.783,46.489,0.0,0.0,0.0,medium,0.863,0.863,0.0067
8,フィオレストラーダ,8,先行,先行,1.378,1.378,7,7.0,12.0,11.953,12.0-34.0,0.75,50.992,65.429,50.0,74.46,80.221,64.862,53.829,46.958,62.413,0.186,53.722,53.219,-0.015,-0.028,0.045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.697,0.697,0.113,0.639,1.0,63.946,69.655,67.086,76.24,60.656,57.19,65.0,67.466,0.0,0.0,43.635,49.0725,33.9,0.0,11.31,56.0,0.0,63.917,47.727,0.0,0.0,0.0,medium,0.863,0.863,0.0067
1,テーオーダグラス,1,差し,差し,0.0,0.0,8,0.22,45.0,11.953,45.0-82.0,0.75,44.634,45.071,62.0,30.308,43.457,75.558,45.396,41.459,58.232,-0.389,48.985,46.787,-2.769,-0.772,-0.903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.519,0.468,0.071,0.754,1.0,75.427,51.912,59.663,63.024,60.517,46.828,65.0,51.956,0.0,0.0,43.126,49.895,34.1,0.0,7.143,58.0,4.0,77.399,47.025,0.0,0.0,0.0,medium,0.863,0.863,0.0067
4,マリアイリダータ,4,差し,差し,0.0,0.0,9,3.0,45.0,11.953,45.0-82.0,0.75,60.514,90.0,50.0,89.359,98.279,68.679,63.352,57.054,69.06,1.0,66.021,67.615,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.641,0.606,0.636,0.693,1.0,69.311,64.071,64.511,84.159,68.501,62.606,65.0,84.931,0.0,0.0,58.909,44.339999999999996,33.8,0.0,63.617,56.0,0.0,90.592,68.03,0.0,0.0,0.0,medium,0.863,0.863,0.0067
7,リーティアコナル,7,逃げ,逃げ,19.996,19.996,1,6.22,0.071,11.929,0.0-8.0,0.75,58.344,76.429,52.786,81.073,91.529,70.753,60.766,49.768,71.009,1.0,56.589,54.72,-2.599,0.423,0.266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.922,0.922,0.029,0.704,1.0,70.389,92.225,82.399,75.642,68.001,68.715,65.0,71.316,0.0,0.0,42.474,49.755,34.8,0.0,2.857,58.0,4.0,53.102,45.698,0.0,0.0,0.0,medium,1.295,1.295,0.01
9,アマイ,8,逃げ,逃げ,19.885,19.885,2,7.0,0.182,11.929,0.0-8.0,0.75,48.562,43.357,63.486,42.952,68.364,63.036,50.131,42.15,62.412,0.185,49.118,47.933,-1.539,-0.751,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.878,0.878,0.0,0.628,1.0,62.845,87.817,76.58,53.745,60.202,64.05,65.0,58.426,0.0,0.0,42.067,48.4025,34.4,0.0,0.0,56.0,0.0,50.556,41.549,0.0,0.0,0.0,medium,1.295,1.295,0.01
2,ノーランサンライズ,2,先行,先行,8.067,8.067,3,1.0,12.0,11.929,12.0-34.0,0.75,46.808,52.786,59.3,48.023,54.1,53.94,46.831,47.056,55.1,-0.82,54.46,53.52,-0.549,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.591,0.562,0.315,0.548,1.0,54.834,59.107,55.564,58.327,52.214,49.792,65.0,70.431,0.0,0.0,47.509,50.214999999999996,33.8,0.0,31.518,56.0,0.0,86.458,54.809,0.0,0.0,0.0,medium,1.295,1.295,0.01
3,ハニーコム,3,先行,先行,8.067,8.067,4,2.22,12.0,11.929,12.0-34.0,0.75,50.566,47.286,62.0,52.159,68.157,71.261,52.826,47.956,62.735,0.23,54.838,53.56,-1.369,0.148,0.095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.637,0.604,0.045,0.704,1.0,70.423,63.693,64.93,70.483,64.128,58.835,65.0,62.275,0.0,0.0,45.449,49.3975,33.8,0.0,4.464,56.0,0.0,84.794,49.83,0.0,0.0,0.0,medium,1.295,1.295,0.01
5,ホウオウスーペリア,5,先行,先行,8.067,8.067,5,4.22,12.0,11.929,12.0-34.0,0.75,48.826,62.429,62.0,49.287,57.757,60.886,48.986,44.851,54.862,-0.853,52.881,51.254,-0.889,-0.16,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.473,0.465,0.19,0.615,1.0,61.48,47.264,53.258,66.881,56.578,43.904,65.0,55.891,0.0,0.0,40.891,50.1275,37.3,0.0,18.993,58.0,4.0,87.79,50.041,0.0,0.0,0.0,medium,1.295,1.295,0.01
6,ホルトバージ,6,先行,先行,8.067,8.067,6,5.0,12.0,11.929,12.0-34.0,0.75,41.418,37.357,62.0,38.411,35.443,60.657,41.565,41.732,53.75,-1.0,48.461,47.63,0.289,-0.855,-0.779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.607,0.614,0.057,0.604,1.0,60.376,60.692,60.917,59.295,51.008,44.507,65.0,55.998,0.0,0.0,38.899,54.935,36.7,0.0,5.714,58.0,4.0,89.783,46.489,0.0,0.0,0.0,medium,1.295,1.295,0.01
8,フィオレストラーダ,8,先行,先行,8.067,8.067,7,7.0,12.0,11.929,12.0-34.0,0.75,50.992,65.429,50.0,74.46,80.221,64.862,53.829,46.958,62.413,0.186,53.722,53.219,-0.015,-0.028,0.045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.697,0.697,0.113,0.639,1.0,63.946,69.655,67.086,76.24,60.656,57.19,65.0,67.466,0.0,0.0,43.635,49.0725,33.9,0.0,11.31,56.0,0.0,63.917,47.727,0.0,0.0,0.0,medium,1.295,1.295,0.01
1,テーオーダグラス,1,差し,差し,0.0,0.0,8,0.22,45.0,11.929,45.0-82.0,0.75,44.634,45.071,62.0,30.308,43.457,75.558,45.396,41.459,58.232,-0.389,48.985,46.787,-2.769,-0.772,-0.903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.519,0.468,0.071,0.754,1.0,75.427,51.912,59.663,63.024,60.517,46.828,65.0,51.956,0.0,0.0,43.126,49.895,34.1,0.0,7.143,58.0,4.0,77.399,47.025,0.0,0.0,0.0,medium,1.295,1.295,0.01
4,マリアイリダータ,4,差し,差し,0.0,0.0,9,3.0,45.0,11.929,45.0-82.0,0.75,60.514,90.0,50.0,89.359,98.279,68.679,63.352,57.054,69.06,1.0,66.021,67.615,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.641,0.606,0.636,0.693,1.0,69.311,64.071,64.511,84.159,68.501,62.606,65.0,84.931,0.0,0.0,58.909,44.339999999999996,33.8,0.0,63.617,56.0,0.0,90.592,68.03,0.0,0.0,0.0,medium,1.295,1.295,0.01
7,リーティアコナル,7,逃げ,逃げ,26.662,26.662,1,6.22,0.094,11.906,0.0-8.0,0.75,58.344,76.429,52.786,81.073,91.529,70.753,60.766,49.768,71.009,1.0,56.589,54.72,-2.599,0.423,0.266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.922,0.922,0.029,0.704,1.0,70.389,92.225,82.399,75.642,68.001,68.715,65.0,71.316,0.0,0.0,42.474,49.755,34.8,0.0,2.857,58.0,4.0,53.102,45.698,0.0,0.0,0.0,medium,1.726,1.726,0.0134
9,アマイ,8,逃げ,逃げ,26.513,26.513,2,7.0,0.243,11.906,0.0-8.0,0.75,48.562,43.357,63.486,42.952,68.364,63.036,50.131,42.15,62.412,0.185,49.118,47.933,-1.539,-0.751,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.878,0.878,0.0,0.628,1.0,62.845,87.817,76.58,53.745,60.202,64.05,65.0,58.426,0.0,0.0,42.067,48.4025,34.4,0.0,0.0,56.0,0.0,50.556,41.549,0.0,0.0,0.0,medium,1.726,1.726,0.0134
2,ノーランサンライズ,2,先行,先行,14.756,14.756,3,1.0,12.0,11.906,12.0-34.0,0.75,46.808,52.786,59.3,48.023,54.1,53.94,46.831,47.056,55.1,-0.82,54.46,53.52,-0.549,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.591,0.562,0.315,0.548,1.0,54.834,59.107,55.564,58.327,52.214,49.792,65.0,70.431,0.0,0.0,47.509,50.214999999999996,33.8,0.0,31.518,56.0,0.0,86.458,54.809,0.0,0.0,0.0,medium,1.726,1.726,0.0134
3,ハニーコム,3,先行,先行,14.756,14.756,4,2.22,12.0,11.906,12.0-34.0,0.75,50.566,47.286,62.0,52.159,68.157,71.261,52.826,47.956,62.735,0.23,54.838,53.56,-1.369,0.148,0.095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.637,0.604,0.045,0.704,1.0,70.423,63.693,64.93,70.483,64.128,58.835,65.0,62.275,0.0,0.0,45.449,49.3975,33.8,0.0,4.464,56.0,0.0,84.794,49.83,0.0,0.0,0.0,medium,1.726,1.726,0.0134
5,ホウオウスーペリア,5,先行,先行,14.756,14.756,5,4.22,12.0,11.906,12.0-34.0,0.75,48.826,62.429,62.0,49.287,57.757,60.886,48.986,44.851,54.862,-0.853,52.881,51.254,-0.889,-0.16,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.473,0.465,0.19,0.615,1.0,61.48,47.264,53.258,66.881,56.578,43.904,65.0,55.891,0.0,0.0,40.891,50.1275,37.3,0.0,18.993,58.0,4.0,87.79,50.041,0.0,0.0,0.0,medium,1.726,1.726,0.0134
6,ホルトバージ,6,先行,先行,14.756,14.756,6,5.0,12.0,11.906,12.0-34.0,0.75,41.418,37.357,62.0,38.411,35.443,60.657,41.565,41.732,53.75,-1.0,48.461,47.63,0.289,-0.855,-0.779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.607,0.614,0.057,0.604,1.0,60.376,60.692,60.917,59.295,51.008,44.507,65.0,55.998,0.0,0.0,38.899,54.935,36.7,0.0,5.714,58.0,4.0,89.783,46.489,0.0,0.0,0.0,medium,1.726,1.726,0.0134
8,フィオレストラーダ,8,先行,先行,14.756,14.756,7,7.0,12.0,11.906,12.0-34.0,0.75,50.992,65.429,50.0,74.46,80.221,64.862,53.829,46.958,62.413,0.186,53.722,53.219,-0.015,-0.028,0.045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.697,0.697,0.113,0.639,1.0,63.946,69.655,67.086,76.24,60.656,57.19,65.0,67.466,0.0,0.0,43.635,49.0725,33.9,0.0,11.31,56.0,0.0,63.917,47.727,0.0,0.0,0.0,medium,1.726,1.726,0.0134
1,テーオーダグラス,1,差し,差し,0.0,0.0,8,0.22,45.0,11.906,45.0-82.0,0.75,44.634,45.071,62.0,30.308,43.457,75.558,45.396,41.459,58.232,-0.389,48.985,46.787,-2.769,-0.772,-0.903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.519,0.468,0.071,0.754,1.0,75.427,51.912,59.663,63.024,60.517,46.828,65.0,51.956,0.0,0.0,43.126,49.895,34.1,0.0,7.143,58.0,4.0,77.399,47.025,0.0,0.0,0.0,medium,1.726,1.726,0.0134
4,マリアイリダータ,4,差し,差し,0.0,0.0,9,3.0,45.0,11.906,45.0-82.0,0.75,60.514,90.0,50.0,89.359,98.279,68.679,63.352,57.054,69.06,1.0,66.021,67.615,2.33,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.641,0.606,0.636,0.693,1.0,69.311,64.071,64.511,84.159,68.501,62.606,65.0,84.931,0.0,0.0,58.909,44.339999999999996,33.8,0.0,63.617,56.0,0.0,90.592,68.03,0.0,0.0,0.0,medium,1.726,1.726,0.0134
7,リーティアコナル,7,逃げ,逃げ,33.327,33.327,1,6.22,0.118,11.882,0.0-8.0,0.75,58.344,76.429,52.786,81.073,91.529,70.753,60.766,49.768,71.009,1.0,56.589,54.72,-2.599,0.423,0.266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.922,0.922,0.029,0.704,1.0,70.389,92.225,82.399,75.642,68.001,68.715,65.0,71.316,0.0,0.0,42.474,49.755,34.8,0.0,2.857,58.0,4.0,53.102,45.698,0.0,0.0,0.0,medium,2.158,2.158,0.0167
9,アマイ,8,逃げ,逃げ,33.141,33.141,2,7.0,0.304,11.882,0.0-8.0,0.75,48.562,43.357,63.486,42.952,68.364,63.036,50.131,42.15,62.412,0.185,49.118,47.933,-1.539,-0.751,-0.734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.878,0.878,0.0,0.628,1.0,62.845,87.817,76.58,53.745,60.202,64.05,65.0,58.426,0.0,0.0,42.067,48.4025,34.4,0.0,0.0,56.0,0.0,50.556,41.549,0.0,0.0,0.0,medium,2.158,2.158,0.0167
